,mean,stdev,fit[0][2],offset,maxx,maxx-offset,FWHM,fitconvergence
44,29.599912532818983,2.8457060888785897,986.2599462669112,136.55608422887713,274.82081703807864,138.26473280920152,6.701637839309079,1.0
45,29.53199476501371,2.3959923197638044,876.5286799381304,138.61410533436498,284.55962758305355,145.94552224868858,5.642561913043759,1.0
46,29.997299923203983,2.5270628210724264,861.9807778705261,136.07865369409228,272.15781022251355,136.07915652842127,5.951232943625564,1.0
47,29.429203202168114,2.5484255932248776,921.4677012880926,136.06137164492304,280.312169881079,144.25079823615596,6.001542272044587,1.0
48,29.647451779381058,2.143785151159343,807.1506587113578,137.92082235546928,288.1254845342743,150.204662178805,5.048614030980253,1.0
49,29.71021121805774,2.101370334194696,934.4920850970615,137.18971524838116,314.6017579422179,177.41204269383672,4.948727137028509,1.0
50,29.254648576719234,2.0397506521495528,925.1675691727017,138.48387384711802,319.4317065688534,180.94783272173535,4.803612785812197,1.0
51,29.853843155119336,2.530110665370619,980.3565474580178,138.34822420902918,292.9286866379667,154.5804624289375,5.958410616947808,1.0
52,29.886197891876257,2.242196473641732,958.8401809055382,135.83516365445902,306.4365774055444,170.6014137510854,5.280372695426278,1.0
53,29.579020297427434,2.1640260125751984,1195.3099831544976,138.14900028031235,358.5066520345945,220.35765175428213,5.096281259614592,1.0
54,29.4701497706342,1.9728516511995209,1224.2324956724904,139.61987508021434,387.1793422444929,247.55946716427854,4.646065638574871,1.0
55,29.45495611344078,2.460240072502863,1358.3345816429717,137.49734030363078,357.7592170226324,220.26187671900163,5.793865370744243,1.0
56,29.754771068798462,2.0676757615182555,1353.8950931635488,136.5804984567919,397.8042386308181,261.22374017402615,4.8693764183754915,1.0
57,29.79227960123346,2.103219698121242,1425.2087669978641,138.9386038912938,409.27462064795407,270.33601675666023,4.953082389075525,1.0
58,29.54001876896642,2.2419736266544144,1432.4420178728265,138.695133021266,393.58737544508926,254.89224242382326,5.279847890771146,1.0
59,29.8352627992129,2.2589686038767693,1569.7575364820839,138.99612438958073,416.22115983573974,277.22503544615904,5.319871062129792,1.0
60,29.426944951127744,2.0637688595632273,1284.7335063117432,138.9198582281382,387.2686557890275,248.3487975608893,4.8601756642714005,1.0
61,29.61472874110384,2.095771355386234,1260.6453068152443,139.80549488640574,379.7766693113718,239.97117442496605,4.9355415419345805,1.0
62,29.60495711719865,2.5129817669928345,1574.861345590111,137.50731090374362,387.52057593336576,250.01326502962215,5.918072061268125,1.0
63,30.11884441496422,2.8797576975626584,1778.0413860356675,136.6622268986043,382.98013267017467,246.31790577157037,6.781829377760061,1.0
64,29.876773566664433,2.710016728984523,1674.3776343719462,137.42912276853892,383.91469777080135,246.48557500226244,6.382089396758552,1.0
65,30.992516033220447,4.473236533945237,1622.7256338462078,134.83748943822232,279.5590707630322,144.72158132480988,10.534472037441034,1.0
66,30.479852128454613,6.3967458805653825,1281.3776170888275,134.3016960534814,214.2166587800589,79.9149627265775,15.064336548731475,1.0
67,30.690757482652746,6.853268061109236,1339.2816591237327,133.4310689911392,211.39330166997559,77.96223267883639,16.13944628391225,1.0
68,31.777463668396692,6.8139415483001615,-1058.5474705210015,134.45463846867165,196.4304183912578,61.975779922586156,16.04683234624688,1.0
69,30.401058447309374,7.180354457122321,-1065.0969257418108,132.57272479761446,191.7497750311883,59.17705023357385,16.909734746523064,1.0
70,31.37953165425281,6.621553446776344,1171.1833961586353,134.06466532418233,204.6273480220454,70.56268269786307,15.59375836715829,1.0
71,30.69293329708982,5.314881490354552,1469.9622559783932,134.97937981700764,245.31675903577445,110.33737921876681,12.51654590978497,1.0
72,30.797341519010743,4.278914491075972,1676.9264876364864,134.9887252063109,291.3360601293417,156.34733492303081,10.076843626483914,1.0
73,30.552061304531193,3.940365815906654,1851.2544254010509,135.18242624231254,322.6126539362367,187.43022769392417,9.27956149646017,1.0
74,30.97300501346277,4.056996660591936,1885.5770122777014,134.68121647636323,320.09827645511893,185.4170599787557,9.554227135694008,1.0
75,30.953028937097294,4.3780211829653295,1913.4657130934438,133.59182145370266,307.9542430019717,174.36242154826903,10.310239885883352,1.0
76,30.31729246248518,3.6630572468899256,1874.5434047995784,136.2001099248204,340.3559748808349,204.15586495601448,8.626499816425774,1.0
77,31.416776385595302,4.113296840490881,1639.948368023808,134.95586053160557,294.0119090131317,159.05604848152612,9.686814059356026,1.0
78,30.7416697768324,4.112167075264005,1840.1794896191159,135.216591821153,313.7417802437229,178.52518842256993,9.684153462246732,1.0
79,30.245931013746826,3.509099269479123,1788.8468523179833,139.2525524930695,342.6228728370112,203.3703203439417,8.263928779623335,1.0
80,30.410862793658872,3.862349798017016,1818.2534603954082,136.18244232481615,323.9899221678794,187.80747984306325,9.095833774330073,1.0
81,30.367006027861876,3.6499775536834913,1881.5125153654444,136.2872914050483,341.93647210376776,205.64918069871945,8.595697138924622,1.0
82,30.46415199549984,4.012011167895684,1919.4496132831446,137.60500648095402,328.46928222534694,190.86427574439293,9.448286300394336,1.0
83,30.54956612725741,4.179700192411712,2012.662138705204,134.50271435869402,326.6064505908805,192.1037362321865,9.843193953129582,1.0
84,30.28403072509848,4.1384378828370485,2075.965004872669,135.49266658733418,335.61412220036846,200.12145561303427,9.74602121408125,1.0
85,30.37485564842402,3.688671851670755,1996.9660449118167,138.52598257065907,354.50458405034954,215.97860147969047,8.686822210684628,1.0
86,30.41185303688376,3.8775989519579457,2013.6759712051355,135.77331714658263,342.94803889972053,207.1747217531379,9.131745531860963,1.0
87,30.539020463705807,3.9280751986976887,2221.029125875822,136.5653478896613,362.13700308828527,225.57165519862397,9.250617092933057,1.0
88,30.225870207916774,3.5037031455682683,1883.0611383400733,138.379397689915,352.79045748957833,214.41105979966332,8.251220907813272,1.0
89,30.77621460439798,4.031377298432151,2287.658156594475,134.93569739961197,361.32075000326563,226.38505260365366,9.493893537807715,1.0
90,30.046951420445144,3.7463330135566992,2309.549118199565,136.10418136572633,382.0451558011288,245.94097443540244,8.822614246926026,1.0
91,30.220454868787197,3.9087492008609335,2296.8585066510254,135.10069156904186,369.52708306045906,234.4263914914172,9.205104368027499,1.0
92,30.269886773403133,3.742989444045388,2085.677770467605,136.6491204922125,358.94871774505276,222.29959725284027,8.814740140726888,1.0
93,30.397040718545064,3.9064468453507675,2290.9073321805486,136.72612779699668,370.68292574400834,233.95679794701167,9.199682320801058,1.0
94,30.6940430764167,4.078525841286704,2128.514126962183,135.95934788398503,344.1606227370247,208.20127485303968,9.604928356230188,1.0
95,30.364695827125907,3.9259081924546173,2253.4715609057844,135.9779739956275,364.9708692078408,228.99289521221328,9.245513793230623,1.0
96,31.213929449333367,4.794618009962119,2094.010814156342,135.52690315764025,309.7617322199438,174.23482906230353,11.29132541346079,1.0
97,30.718685103262807,4.999745644926127,2432.704776805651,134.18200390154135,328.29363679774735,194.111632896206,11.774400993801027,1.0
98,31.215230179462868,5.030525969789775,2178.1044230295547,134.92159326503838,307.6546137671014,172.73302050206303,11.846888658854919,1.0
99,30.534338624188948,4.51656883339806,2498.7411783320536,134.88598035515537,355.5963338530263,220.71035349787093,10.636519602652433,1.0
100,31.088470412693336,3.6232566883947817,2448.898194648509,136.41169675517938,406.0500674986158,269.63837074343644,8.53276950116971,1.0
101,30.42111091312576,4.152719632343196,2570.829223470352,137.05367963236026,384.0273652493686,246.97368561700833,9.779654734168226,1.0
102,30.332199511042173,3.6525461905361145,2663.287115322995,138.17021474461956,429.06258946767747,290.8923747230579,8.60174627871255,1.0
103,30.789768356704837,3.7767472934294766,2653.779357378701,136.1157607423893,416.4376108054764,280.32185006308714,8.894239876026417,1.0
104,29.934258987050846,3.5197295122155863,2413.0341272947135,139.85568123838522,413.36003266323706,273.50435142485185,8.288963001267705,1.0
105,30.18914477187296,3.3043335951125545,2570.6555583530244,137.9374073801513,448.30049907672105,310.36309169656977,7.781705616490066,1.0
106,29.895140751981046,2.6047375052837287,2357.250865568197,139.67956890719134,500.71673057143016,361.03716166423885,6.134156824943181,1.0
107,29.85563136123108,2.7968175978225838,2843.4037628316923,139.78077063369395,545.368171874741,405.58740124104713,6.586505442872185,1.0
108,30.021646505546226,2.686284348484456,2638.381686677809,137.86238857616593,529.6906055876883,391.8282170115224,6.326199640680894,1.0
109,29.96201756979964,2.9048096483074293,2683.9396708435456,138.9026721713196,507.51099505061416,368.6083228792945,6.840826721763996,1.0
110,30.222678447020527,2.9676083831071094,2688.173112816794,138.9271147787383,500.304282280237,361.37716750149866,6.988717742217243,1.0
111,29.980973497861818,2.4744398952763245,2584.1536409690516,138.9028559951468,555.5337664504332,416.63091045528637,5.827305953375744,1.0
112,30.028095013665077,2.737434635889584,2782.778487753322,139.76494188429334,545.3154457032053,405.55050381891203,6.44665856751997,1.0
113,29.552364948522392,2.5884206172014035,2685.124670985839,140.92458881690473,554.7714544640452,413.8468656471405,6.095730553509306,1.0
114,30.1140162020677,2.6012858871350013,2833.3274985939497,139.23120833548938,573.7601999405153,434.52899160502596,6.126028264202928,1.0
115,30.037876305310725,2.4818334254703194,2401.869104247088,138.7796815924925,524.8680982607043,386.08841666821183,5.844717716982602,1.0
116,29.911946069893155,2.552986110696003,2799.1578911446277,139.87361841604272,577.2839230073452,437.4103045913024,6.012282290689087,1.0
117,30.42419412801089,2.9500409176852087,2561.941381926781,140.45514363454896,486.91363884845504,346.4584952139061,6.947346361148666,1.0
118,29.555863602493137,2.228996283552805,2750.028740058971,143.9511876583022,636.1470449703336,492.1958573120314,5.2492862477668565,1.0
119,29.77238177557951,2.6100096573622027,2764.515715978852,138.603488067019,561.1621559352548,422.5586678682358,6.1465727430879875,1.0
120,30.015641754286992,2.6018487084150403,2675.315683355617,139.32098861073982,549.5279833755387,410.2069947647989,6.12735370831742,1.0
121,29.971135841750655,2.441028830057522,2849.8099112654168,140.62691815559373,606.377117707329,465.7501995517353,5.7486228947854645,1.0
122,30.149240621235798,2.7804238458873067,2911.1555914015685,139.48490681043407,557.1849103386714,417.7000035282374,6.5478981570646075,1.0
123,30.020960501622397,2.9271628205511324,3046.6961239986335,137.42006463362176,552.6535087265515,415.23344409292974,6.893468442397917,1.0
124,30.22499711618648,2.7283766975875507,2758.5852955076166,140.19441172309834,543.5537826797381,403.35937095663974,6.425327122818682,1.0
125,30.027013756288376,2.798048545660436,3042.713106936427,137.97186488439175,571.7981140290548,433.82624914466305,6.589404325030327,1.0
126,29.6026865702249,2.4973989040019147,3058.746258849258,140.46047901917387,629.0741344985945,488.61365547942063,5.881374418924509,1.0
127,29.828485646266497,2.910030617495647,3206.56027516146,140.58649541397867,580.1806566322746,439.5941612182959,6.8531221042022485,1.0
128,29.70715979655084,2.753749423155285,2952.8180736996014,139.98053210312193,567.7623651293495,427.78183302622756,6.485079891530696,1.0
129,30.380307908064733,2.9538385451522964,3285.046704410212,141.30213823938945,584.9770390336206,443.6749007942311,6.9562897738336575,1.0
130,30.021759436595527,2.8043600184666344,3009.058214029202,139.95111309951142,568.0133226092048,428.0622095096934,6.604267843488924,1.0
131,30.059959579456415,2.755720509891309,3064.294014777532,139.3146830654838,582.9287715363162,443.61408847083237,6.489721800794032,1.0
132,30.125753136962924,2.6288049520133017,3176.1149386926895,139.056417691266,621.0573875573281,482.00096986606206,6.190835661991326,1.0
133,29.676290800334606,2.8140846905987935,3192.856819818005,138.3757196529942,591.0151106950683,452.63939104207407,6.627169446360159,1.0
134,29.727352266117812,2.948200210789909,3605.9774003838,139.56662666027052,627.517493063508,487.9508664032375,6.943011496410236,1.0
135,30.07354192346169,2.7490813868628114,3169.100526090415,139.64207455774627,599.5368585905562,459.89478403281,6.474086666061921,1.0
136,29.829257084057023,3.090025534473966,3363.175792089371,137.64832013184522,571.8560653165258,434.20774518468056,7.277010133686191,1.0
137,29.87804878614437,2.839985688378861,3622.4703844546952,139.6617435999324,648.5222641914796,508.86052059154724,6.688166296132217,1.0
138,29.633974951752865,2.833066522846683,3207.871156823162,139.65339736814872,591.3743238683525,451.72092650020375,6.671871661303938,1.0
139,29.795256167491907,2.9905341001111103,3094.080051136454,139.4178324489205,552.173316928799,412.7554844798784,7.0427078057616646,1.0
140,29.79681060437381,2.6742407717174603,3202.759340826373,141.4319276369006,619.2184188606071,477.78649122370655,6.297837017394619,1.0
141,29.61132743359462,2.916369414563772,3306.6434984056536,138.92635835990393,591.2558510301051,452.32949267020115,6.868049971297683,1.0
142,29.742166215309076,3.0104990014810333,3255.3500679832296,138.90374888084776,570.2929567787035,431.3892078978557,7.089725148487833,1.0
143,29.878084197858527,2.7966046818145855,3274.3012467331023,141.41206255112922,608.4988891545192,467.08682660339,6.586004025673349,1.0
144,29.877263148017207,2.8860004098980894,3415.772409022547,137.72170984691658,609.8962908047446,472.17458095782797,6.796530965310001,1.0
145,30.025992762747883,2.8985712727264743,3437.8369764745926,139.72771703796624,612.8913531879485,473.16363614998227,6.826135347270847,1.0
146,29.62424534407092,3.040098164195729,3361.3392559202734,137.6405956914522,578.7383088353471,441.0977131438949,7.1594311766809415,1.0
147,29.671123306798293,2.9105437989549863,3608.5124797854537,139.29062530789255,633.9020439917527,494.61141868386017,6.854330646538993,1.0
148,29.82727698222042,3.0230300473769605,3601.0752780681064,137.94624536553493,613.1718173297465,475.2255719642116,7.1192357615727415,1.0
149,29.88012115184051,3.0192671683917953,3825.1095736937637,137.87400709011894,643.2939818741196,505.41997478400066,7.110374181562678,1.0
150,29.9783111916295,2.8976399135429034,3927.374080300057,139.66084866843622,680.3752294517564,540.7143807833202,6.823941996393537,1.0
151,29.770622855984545,3.1192909442744905,3680.1803135721184,137.28199477028215,607.9593226674403,470.6773278971582,7.345930173766425,1.0
152,29.519868862994517,2.967939577704304,3672.378084374036,141.42786520274578,635.0588334617593,493.63096825901346,6.989497705493635,1.0
153,30.1089819409556,2.846022584897864,3952.8840948004126,138.18276508729258,692.2797716642178,554.0970065769252,6.70238318743447,1.0
154,29.957994405483262,3.040758961817238,3763.035891835693,139.86273513607384,633.5664909326836,493.7037557966097,7.1609873550795955,1.0
155,30.053545801553085,3.2252413885801556,3935.5939090741767,139.5621848536926,626.3706496028174,486.80846474912477,7.595443470106266,1.0
156,30.135475973242833,3.0860575031189983,3888.339868472513,140.61516883972985,643.2704733946354,502.6553045549055,7.267665419845241,1.0
157,29.89305418403174,2.979169456853411,3952.4080703071595,138.7361154883432,668.0053334638649,529.2692179755217,7.015944070889782,1.0
158,30.20898106095688,3.235424534387272,3701.045312952579,140.79716146650443,597.1525612990516,456.35539983254716,7.619424778482025,1.0
159,29.686699460244224,2.971039047379183,3975.5308613736634,140.38240230509638,674.2048537608362,533.8224514557398,6.996796956577976,1.0
160,29.968520136999434,3.068317731940429,3999.2996910463858,139.1354218217407,659.1238578778039,519.9884360560632,7.225888258719711,1.0
161,29.81532319615447,3.080302425967572,3935.023453779607,138.8308591151276,648.471476494067,509.6406173789394,7.254112213153632,1.0
162,29.899192394200018,2.936398897665475,4266.431290139071,140.33781183866395,719.9797090677142,579.6418972290503,6.915219404002193,1.0
163,30.00185941182486,2.8853659703544485,4235.864445812747,139.19309258096123,724.8607128573241,585.6676202763629,6.795036860184727,1.0
164,30.29923150144238,3.043225649828029,4058.9601332313773,138.74691445015986,670.843774142879,532.0968596927191,7.166796405345008,1.0
165,29.89689295270487,3.1011941868329584,4304.929057346768,138.77451568276481,692.5670586960721,553.7925430133073,7.303312309991617,1.0
166,29.810390634916253,3.1864747216368396,4298.232003313273,138.93613329051894,677.0689059915616,538.1327727010427,7.504147969454757,1.0
167,29.634625333615077,3.142759551950218,4194.1285235964115,138.20535792583433,670.6085436744686,532.4031857486343,7.4011987448427625,1.0
168,29.759702289048878,3.063063607330335,4185.688264735332,136.54102890567663,681.6971978428322,545.1561689371556,7.213514795262939,1.0
169,29.736858168802023,3.1917232164120453,4392.760864851815,139.24148558580157,688.304771421773,549.0632858359714,7.516508174650366,1.0
170,30.050468587804108,3.27610059455405,4410.648176451913,138.66044706268684,675.7605728912915,537.1001258286046,7.715216900174788,1.0
171,29.710187060548286,3.181171883370662,4080.174061560954,138.36793232919118,650.0516778893933,511.68374556020217,7.491659785337909,1.0
172,29.666963809239316,3.024202127583546,3997.413434897196,138.3631094150944,665.6880579956537,527.3249485805593,7.121996010459251,1.0
173,29.74894234735529,3.0659772834363523,3767.7033603232408,140.88827733741397,631.138540626652,490.25026328923803,7.22037650249261,1.0
174,29.94561740952033,3.104656035655181,3992.4914927817485,138.9622251215663,651.9896401786889,513.0274150571227,7.311464963967951,1.0
175,29.93314805006097,3.222547462542067,4441.945268299857,138.0804955380561,687.9807826097058,549.9002870716497,7.589099274286568,1.0
176,29.724848968505803,3.1836717156489063,4493.6774853941715,137.45079190436712,700.5484048271646,563.0976129227975,7.497546890353174,1.0
177,29.930896247038923,3.2332599654712535,4229.604501895226,139.04284160188797,660.9210955010639,521.8782538991759,7.614327218684802,1.0
178,29.665341530008767,3.1489291173927105,4082.242515422627,140.73387477389045,657.9189486642913,517.1850738904009,7.415728071459833,1.0
179,29.884164994463294,3.300121530799414,4307.277677482106,138.8137053588101,659.5082200728327,520.6945147140226,7.77178620503262,1.0
180,29.88788345156562,3.190245276262419,4409.380702162381,137.7640716146452,689.1600428170907,551.3959712024455,7.513027625597997,1.0
181,29.937848021934126,3.400856665308663,4383.376489794114,137.431225150326,651.6293772026347,514.1981520523087,8.0090174468019,1.0
182,29.47611059475177,3.223104913498778,4507.584653320843,139.08317244464993,697.0129168867091,557.9297444420592,7.590412071289623,1.0
183,30.08404926887204,3.2304851175088594,4577.46572918995,137.56973786575716,702.8546873505733,565.2849494848161,7.6077924517333635,1.0
184,29.619926728381486,3.3235257266581635,4934.504945142753,137.21408429083465,729.5316462333519,592.3175619425173,7.826903086279975,1.0
185,29.81130510762961,3.340476976052794,4517.774727517104,137.50042120804864,677.0435358758596,539.5431146678109,7.86682327860433,1.0
186,29.73585639177359,3.329537089033975,4670.527745626738,138.4841208960222,698.1027524635412,559.618631567519,7.841059844675011,1.0
187,30.027416031106135,3.5978983596332474,5045.916810168452,138.2693031253451,697.7708114363592,559.501508311014,8.473050636936298,1.0
188,29.925360180577055,3.3586642405254423,4491.514078232216,139.32643201545824,672.828664005392,533.5022319899338,7.909654286437417,1.0
189,29.814342357276356,3.535387643644963,4998.136247809272,137.12772918591844,701.1303431686733,564.0026139827548,8.325837900783888,1.0
190,29.92840755923105,3.55961165144052,5052.0405142032905,138.29932473235343,704.5050687216047,566.2057439892513,8.382885439142425,1.0
191,29.787393236871957,3.328315974787171,4832.2943902855095,137.98301014925585,717.1968102316912,579.2138000824353,7.838184120623787,1.0
192,29.474864258451145,3.2097027544491943,4646.757079479387,137.08988200750858,714.6473717748531,577.5574897673446,7.558849986727853,1.0
193,29.707614448159553,3.405890240621113,4499.854875697171,137.08366872224047,664.1653533213184,527.081684599078,8.020871516662721,1.0
194,29.879557364702645,3.474396932678867,4931.602335870613,138.1074610981124,704.3711091575498,566.2636480594374,8.182204776458732,1.0
195,29.394850400661543,3.306253675415565,4974.740250755523,138.94266248741437,739.2094341505881,600.2667716631737,7.786227405603656,1.0
196,29.792040717197963,3.049587464830895,4619.433521173967,140.11360799967332,744.4207034192677,604.3070954195944,7.181778479676757,1.0
197,30.04882802762572,3.4156844815175047,5171.879389353319,139.20034349059313,743.2612187600552,604.060875269462,8.043936953973724,1.0
198,30.03745021372589,3.3707601364960995,4676.764470176094,139.02559216373083,692.538451898658,553.5128597349271,7.938140121448314,1.0
199,29.902686047421685,3.5985319308946546,5105.415185045942,136.33391361495472,702.333053106252,565.9991394912972,8.474542697256911,1.0
200,30.141135803973786,3.3021918173753044,4843.701016016444,139.19664971052472,724.3707509679862,585.1741012574614,7.776661729918842,1.0
201,30.182056991558376,3.5734087046063103,4896.03887034272,136.76976880021604,683.3730468833401,546.603278083124,8.41537749934786,1.0
202,29.55077985380438,3.357807735943136,5315.884124599251,138.17776455490144,769.7597673945404,631.582002839639,7.9076372181460854,1.0
203,29.345606172122604,3.4786276174783146,4922.021129262468,138.17381450413555,702.6499670034466,564.4761524993111,8.19216803916143,1.0
204,29.615299153352574,3.6634756713662444,5275.929745856758,138.319087533602,712.8531182904904,574.5340307568885,8.627485206067506,1.0
205,29.60739606157309,3.359443843310785,4948.114380438384,137.6535103491867,725.2543534321272,587.6008430829405,7.9114902509968985,1.0
206,30.377024961740567,3.6357885918796327,5106.848951046263,136.62085083009688,696.9774047690036,560.3565539389067,8.562282133876534,1.0
207,30.075884160742856,3.657057122717207,4993.4910663449755,136.26556557517472,680.9972026056889,544.7316370305142,8.612369523999023,1.0
208,30.034355859822128,3.5603422434048606,5092.944964734646,136.469667245608,707.1426361024368,570.6729688568288,8.384605983218446,1.0
209,29.673831273726055,3.658971919091241,5024.638976422429,137.36268370516893,685.2053498346596,547.8426661294907,8.616878869459873,1.0
210,29.634023676925278,3.6971372327231706,5047.425007977717,136.29958322934073,680.9456474909819,544.6460642616412,8.706758183063068,1.0
211,29.50605785562917,3.8463794321252744,5459.3981984195125,135.7425299793212,701.9853578985451,566.2428279192238,9.058223562655021,1.0
212,29.961864295396712,3.749131363684179,5512.839966661422,136.62725055474692,723.2444518327686,586.6172012780216,8.829204361476242,1.0
213,29.603781568765942,3.867812084126996,5442.107984012685,136.57653359978758,697.8982633298142,561.3217297300266,9.108697458119074,1.0
214,29.72883798539052,3.512344881519046,4968.131677993562,136.34738871040722,700.642139884204,564.2947511737967,8.271572195977352,1.0
215,30.031559330046335,3.489095652166514,5167.566031872191,137.94181619683997,728.7999589364845,590.8581427396446,8.21682026085214,1.0
216,29.88913889882334,3.7493492824127648,5291.773795464199,136.3262700755991,699.387256480285,563.060986404686,8.829717560082061,1.0
217,29.393668089057652,3.672480851707633,5327.7934868085995,136.11094182926757,714.8701427511771,578.7592009219095,8.648692405771476,1.0
218,29.86651049769748,3.658678718338852,5512.2381937868095,136.608113415581,737.6624951852993,601.0543817697184,8.616188381687996,1.0
219,29.52034410928921,3.7525159110699002,5438.726434325407,135.7891427646551,713.9979971997866,578.2088544351315,8.837174970569615,1.0
220,29.82242953327864,3.6992416728270254,5455.513373347742,135.75769380350073,724.1039383624811,588.3462445589804,8.711714139507645,1.0
