,mean,stdev,fit[0][2],offset,maxx,maxx-offset,FWHM,fitconvergence
0,29.603681730771466,2.420161168873663,684.0875582107401,137.17395736416015,249.93977394564544,112.7658165814853,5.6994795526974755,1.0
1,29.60830692890646,2.4244728777444258,689.986709012938,137.13147151644944,250.66743789788825,113.53596638143881,5.709633627088123,1.0
2,29.594636878960088,2.399150963992071,692.2157260591496,137.05557123234365,252.16050811562485,115.1049368832812,5.650000520201328,1.0
3,29.59599499369572,2.414790721281143,697.2296906308536,137.02825515615453,252.2160436019732,115.18778844581868,5.686832148617091,1.0
4,29.572272360804728,2.412437536178637,697.8477030574096,137.0783716169821,252.4807187681623,115.40234715118018,5.681290397700691,1.0
5,29.581101409081064,2.413930319924399,704.3679760507905,137.0767837350503,253.48534958638137,116.40856585133108,5.68480590342196,1.0
6,29.547298058389803,2.4270181833315605,712.4542805954608,137.0349286541159,254.14494345934338,117.11001480522748,5.715627821745825,1.0
7,29.527438978073835,2.4076554355080253,707.1540581874895,137.0236823635472,254.19728137935377,117.17359901580656,5.670028550621399,1.0
8,29.534085074790802,2.4211476455321828,712.7201842999987,137.000496929308,254.43828150120783,117.43778457189981,5.701802705228291,1.0
9,29.507066126992335,2.470648061549491,716.3459506764539,136.8750674876493,252.54540174803222,115.67033426038293,5.818376184949051,1.0
10,29.496297756916796,2.481638685354538,716.6415462530524,136.82764089491627,252.03321629952308,115.2055754046068,5.844259104009937,1.0
11,29.53115326635053,2.494490393070759,713.1561475572732,136.8423975407132,250.89701189365323,114.05461435294004,5.8745248756816375,1.0
12,29.526115155565247,2.4397070272587578,714.1045543428099,136.89159076095163,253.66237355230442,116.77078279135279,5.745510049194374,1.0
13,29.585947398239124,2.438096904163648,714.0106744060016,136.88523875989836,253.71777572430105,116.83253696440269,5.741718209305391,1.0
14,29.626464816634986,2.435738253571063,708.3017495403612,136.92288750597072,252.93351170160213,116.01062419563141,5.7361635871598535,1.0
15,29.62969610525133,2.412949461347219,709.5367389531792,137.04688768916978,254.35734495358946,117.31045726441968,5.682495981472701,1.0
16,29.63483364150863,2.4231630753955917,716.9205645142852,136.96424058979056,254.99588599496786,118.0316454051773,5.7065490425566185,1.0
17,29.633458962526714,2.4198212275396322,722.3282944062718,137.00327842656387,256.0894711127531,119.08619268618921,5.698678990855834,1.0
18,29.63782560523661,2.42445940977217,729.8981651138512,136.9200305795061,257.0240163495564,120.10398577005031,5.70960191001346,1.0
19,29.609046748448307,2.418657237588435,734.6158016636441,136.7672366418892,257.93748705191865,121.17025041002944,5.6959377945207645,1.0
20,29.612924775948557,2.4469089629807366,730.594510595835,136.7292581548921,255.84486258294524,119.11560442805313,5.762470607819634,1.0
21,29.581354635440405,2.4086385220638133,723.5918605571184,136.9401356573828,256.7884999039314,119.84836424654858,5.67234371946028,1.0
22,29.570704300942765,2.407679306778583,730.588705057147,136.99768824904663,258.05314742521,121.05545917616337,5.670084767463563,1.0
23,29.5887743590803,2.3988142121480123,734.3199933566094,136.98300010849238,259.10637723811516,122.12337712962278,5.649207469608569,1.0
24,29.5971220244528,2.398075973294223,747.8379452743678,136.85770090833253,261.26751051442454,124.40980960609201,5.647468917107895,1.0
25,29.592769757468968,2.4201122486249185,757.0677415969016,136.79678764005206,261.5952681331113,124.79848049305923,5.699364345511683,1.0
26,29.609452451285925,2.417802874509472,763.550403044666,136.9449932859107,262.93232757339786,125.98733428748716,5.693925769469806,1.0
27,29.639023065344073,2.4375024440747195,778.1751978759092,136.8366633687328,264.19940253115345,127.36273916242067,5.740318255795964,1.0
28,29.63514931706805,2.441095186336749,789.2051226553594,136.76491462241282,265.7427984422977,128.9778838198849,5.748779163823044,1.0
29,29.65522528994664,2.400907687779011,793.1932860597625,136.85177856255262,268.6512392209142,131.79946065836157,5.654137604719572,1.0
30,29.65574456781204,2.3661626283617165,798.8288275187946,136.92868620801715,271.6136779667632,134.68499175874604,5.572312989791842,1.0
31,29.620014240055504,2.341217563054068,809.2633857980759,137.0122769013819,274.9103456970554,137.89806879567348,5.51356736099233,1.0
32,29.64813192032471,2.3723854945031237,822.2740636134602,136.96709893932012,275.241376375674,138.27427743635388,5.586967839554856,1.0
33,29.63520069305463,2.3648829443369066,835.9692848464714,136.8596785832802,277.8829345718415,141.02325598856126,5.569299333913415,1.0
34,29.6131849109554,2.351689021672473,865.4491685020921,136.84709719056792,283.66253990935206,146.81544271878414,5.538227646038674,1.0
35,29.599753645742556,2.3240188016305425,889.0034680450335,136.94244219951372,289.54924149814076,152.60679929862704,5.473064277839928,1.0
36,29.585517163691293,2.3237297842435303,912.9292771436377,137.01117870944876,293.7445864139416,156.73340770449283,5.472383641893514,1.0
37,29.59674908905614,2.291669619945871,939.4725896781559,136.95337350536485,300.50021901867916,163.5468455133143,5.3968819549725255,1.0
38,29.61869096609159,2.271421227865608,972.7211854449612,136.99423024160225,307.8386351258723,170.84440488427006,5.349196991623506,1.0
39,29.614059834176388,2.2700537457502383,1006.9223340241978,137.14754443823213,314.1054217020526,176.95787726382045,5.3459765712418115,1.0
40,29.62344067932162,2.259857456501912,1050.935504107261,137.28690826487937,322.8130375156892,185.52612925080982,5.321964310062003,1.0
41,29.624783088434526,2.269520401811806,1080.541548494906,137.22264086331106,327.16308338187923,189.94044251856818,5.344720546266803,1.0
42,29.637036954682184,2.2642873973254236,1100.159312412804,137.31067812649627,331.146524855699,193.83584672920273,5.332396820701373,1.0
43,29.619012919801044,2.269536660778987,1138.0300382331882,137.33074936737702,337.3752370656923,200.0444876983153,5.344758836134514,1.0
